GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),Acceleration Sensor(Total)(g),Speed (OBD)(km/h),Engine Load(%),Engine Coolant Temperature(°F),Intake Air Temperature(°F),Engine RPM(rpm),Mass Air Flow Rate(g/s),0-100kph Time(s),Intake Manifold Pressure(kpa),0-200kph Time(s),Timing Advance(°),Engine Load(Absolute)(%),Barometer (on Android device)(mb),Trip Time(Since journey start)(s),GPS Satellites,GPS Bearing(°),GPS Altitude(m),Trip time(whilst moving)(s),Trip Distance(km),Trip time(whilst stationary)(s)
Tue Aug 21 18:28:01 MESZ 2012,21-Aug-2012 18:27:06.761,6.988380120475531,50.374648915165736,95.76101,6.0,568.9168199714618,72.91589,0.8520238,0.9737415,-0.39249265,0.32114372,118,9.4117651,224.5999949,100.39999819,3532,12.73999977,34.99599838,0,0,2.5,0,951.08996582,611,13,72.91589355,568.91681997,588.61798096,15.06341362,22.69300079
Tue Aug 21 18:28:02 MESZ 2012,21-Aug-2012 18:27:07.763,6.988705084410341,50.37468301371161,83.27316,8.0,569.990419094466,82.35308,0.89228773,1.0820378,-0.52392924,0.59135216,94,7.84313726,224.5999949,102.19999814,3532,12.73999977,34.99599838,0,0,-1,0,951.07995605,612,13,82.35308075,569.99041909,589.32000732,15.08683968,22.69300079
Tue Aug 21 18:28:03 MESZ 2012,21-Aug-2012 18:27:08.763,6.989009496561706,50.37465172032043,77.64915,12.0,570.7796312886235,106.40333,0.80875146,0.93579143,-0.7553317,0.55101711,75,7.84313726,224.5999949,102.19999814,3336,63.56000137,34.99599838,0,0,-1,0,950.92999268,613,13,106.40332794,570.77963129,590.7119751,15.10877228,22.69300079
Tue Aug 21 18:28:04 MESZ 2012,21-Aug-2012 18:27:09.761,6.9892176808704765,50.3745273158316,75.069756,12.0,572.2310425207727,132.57288,0.80065244,1.1371115,-0.6437957,0.24181041,75,49.80392075,224.5999949,102.19999814,3336,63.56000137,34.99599838,0,0,28,0,950.67999268,614,13,132.57287598,572.23104252,591.62097168,15.12904072,22.69300079
Tue Aug 21 18:28:05 MESZ 2012,21-Aug-2012 18:27:10.761,6.989327877449546,50.37434268756105,75.42565,12.0,575.2522584243384,155.89279,0.5553658,0.8298091,-0.45589694,0.06325774,79,49.80392075,224.5999949,102.19999814,3517,77.48999786,34.99599838,0,0,28,0,950.41998291,615,14,155.89279175,575.25225842,592.57897949,15.15102291,22.69300079
Tue Aug 21 18:28:06 MESZ 2012,21-Aug-2012 18:27:11.762,6.989342984303653,50.37414809108511,77.14413,8.0,577.6210754325847,179.77823,0.50121766,0.8862713,-0.47764882,-0.01730931,79,54.11764908,224.5999949,98.59999824,3517,77.48999786,34.99599838,0,0,22,0,950.13000488,616,13,179.77822876,577.62107543,593.54400635,15.17269611,22.69300079
Tue Aug 21 18:28:07 MESZ 2012,21-Aug-2012 18:27:12.774,6.989297284987709,50.37394189123159,81.57834,8.0,579.6141073893926,197.11934,0.81592494,1.012617,-0.44432685,0.44261444,86,57.25490189,224.5999949,98.59999824,3880,87.43000031,34.99599838,0,0,22,0,949.84997559,617,15,197.11933899,579.61410739,594.72198486,15.19586182,22.69300079
Tue Aug 21 18:28:08 MESZ 2012,21-Aug-2012 18:27:13.764,6.9891125915481815,50.37374694634035,88.16155,8.0,581.9862833999598,215.60992,0.46095362,1.254664,-0.34991464,0.51297575,86,57.25490189,224.5999949,98.59999824,3880,87.43000031,34.99599838,0,0,22.5,0,949.4699707,618,15,215.60992432,581.9862834,595.65100098,15.2212162,22.69300079
Tue Aug 21 18:28:09 MESZ 2012,21-Aug-2012 18:27:14.767,6.988834952756215,50.37358080677178,92.86045,12.0,584.3834107256818,229.3504,-0.10089146,0.98947686,-0.4549713,0.18843041,95,58.8235321,224.5999949,98.59999824,4239,98.98000336,34.99599838,0,0,22.5,0,949.41998291,619,15,229.35040283,584.38341073,596.63098145,15.24826527,22.69300079
Tue Aug 21 18:28:10 MESZ 2012,21-Aug-2012 18:27:15.770,6.988515487782193,50.37341706379307,96.50577,12.0,587.1009666622467,232.5827,-0.006247865,1.028121,-0.56442463,-0.04670504,95,58.8235321,224.5999949,98.59999824,4239,98.98000336,34.99599838,0,0,22.5,0,948.92999268,620,14,232.58270264,587.10096666,597.58197021,15.27738953,22.69300079
Tue Aug 21 18:28:11 MESZ 2012,21-Aug-2012 18:27:16.766,6.98817886277194,50.37325961203862,99.10295,12.0,589.4664398932093,234.92236,-0.29017866,0.83675116,-0.2610561,-0.10505426,103,58.8235321,224.5999949,98.59999824,4583,108.22000122,34.99599838,0,0,22.5,0,948.69000244,621,15,234.92236328,589.46643989,598.53198242,15.30705833,22.69300079
Tue Aug 21 18:28:12 MESZ 2012,21-Aug-2012 18:27:17.768,6.9878276060015185,50.373102999108475,102.97072,12.0,591.9868900780887,233.1773,-0.107833534,1.017245,-0.37536892,0.10696883,103,58.8235321,224.5999949,98.59999824,4583,115.63999939,34.99599838,0,0,22.5,0,948.20996094,622,15,233.17730713,591.98689008,599.67901611,15.33751965,22.69300079
Tue Aug 21 18:28:13 MESZ 2012,21-Aug-2012 18:27:18.766,6.9874703556824755,50.37293701493918,107.22904,12.0,594.0179036324547,230.4913,-0.057850603,1.0885171,-0.27308902,0.18120411,111,59.2156868,224.5999949,96.79999828,4901,115.63999939,34.99599838,0,0,22.5,0,947.94995117,623,15,230.49130249,594.01790363,600.65002441,15.36893272,22.69300079
Tue Aug 21 18:28:14 MESZ 2012,21-Aug-2012 18:27:19.768,6.98710058883151,50.372760314191396,109.698135,12.0,595.9290500228013,230.75214,-0.07497439,0.89969265,-0.44849205,-0.12084319,111,59.2156868,224.5999949,96.79999828,4901,121.58999634,34.99599838,0,0,21.5,0,947.52996826,624,15,230.75213623,595.92905002,601.57098389,15.40177059,22.69300079
Tue Aug 21 18:28:15 MESZ 2012,21-Aug-2012 18:27:20.769,6.986708184173685,50.37258691874541,113.45177,12.0,597.8016252521481,232.7229,0.4283259,1.0496415,0.09576646,0.03287963,118,9.01960754,224.5999949,98.59999824,4932,121.58999634,34.99599838,0,0,21.5,0,947.75,625,15,232.72290039,597.80162525,602.53900146,15.43570137,22.69300079
Tue Aug 21 18:28:16 MESZ 2012,21-Aug-2012 18:27:21.769,6.986349437312212,50.37242101340535,111.336266,12.0,600.0135381047706,232.60274,0.057850603,0.974667,0.1573195,-0.01472156,118,9.01960754,224.5999949,98.59999824,3732,14.63000011,34.99599838,0,0,2,0,948.2699585,626,16,232.60273743,600.0135381,603.71899414,15.46719646,22.69300079
Tue Aug 21 18:28:17 MESZ 2012,21-Aug-2012 18:27:22.767,6.98600358891581,50.372269586527096,102.14308,8.0,601.1992972161371,232.50046,-0.33507073,0.88719684,-0.018083533,-0.11485378,107,8.62745094,224.5999949,100.39999819,3732,14.63000011,34.99599838,0,0,0,0,948.48999023,627,16,232.50045776,601.19929722,604.40197754,15.49701405,22.69300079
Tue Aug 21 18:28:18 MESZ 2012,21-Aug-2012 18:27:23.770,6.985718629960646,50.37214311122451,84.24058,8.0,603.1096609135354,232.54863,0.42624328,0.31725273,-0.54706943,-0.32031092,107,8.62745094,224.5999949,100.39999819,3216,10.5,34.99599838,0,0,0,0,948.35998535,628,16,232.54862976,603.10966091,605.5880127,15.52168941,22.69300079
Tue Aug 21 18:28:19 MESZ 2012,21-Aug-2012 18:27:24.765,6.985519685511898,50.37200829218353,74.82728,12.0,603.9012690047567,219.11546,-0.79278475,1.41572,-0.41933537,0.11119793,81,6.66666698,224.5999949,103.99999809,3216,10.5,34.99599838,0,0,11.5,0,948.80999756,629,16,219.11546326,603.901269,606.72601318,15.54230976,22.69300079
Tue Aug 21 18:28:20 MESZ 2012,21-Aug-2012 18:27:25.765,6.985468267163429,50.371864272761165,65.048004,12.0,604.9097430601254,188.97354,-0.9698076,0.7330829,0.04994879,0.06291387,67,6.66666698,224.5999949,103.99999809,2959,56.27999878,34.99599838,0,0,11.5,0,948.94000244,630,16,188.97354126,604.90974306,607.65997314,15.55874252,22.69300079
Tue Aug 21 18:28:21 MESZ 2012,21-Aug-2012 18:27:26.764,6.985569949555558,50.37170857694496,65.39006,16.0,606.2633616234883,154.25569,-1.1792268,1.3773073,-0.036132924,-0.07199248,67,48.62745285,224.5999949,102.19999814,2959,56.27999878,34.99599838,0,0,24,0,948.47998047,631,16,154.25569153,606.26336162,608.55700684,15.57751179,22.69300079
Tue Aug 21 18:28:22 MESZ 2012,21-Aug-2012 18:27:27.768,6.985681025082465,50.37155300890289,69.227554,16.0,607.1330203227176,153.26753,-1.2211106,1.3051096,0.6726527,0.62197846,73,50.98039246,224.5999949,102.19999814,3253,63.56000137,34.99599838,0,0,24,0,948.64996338,632,16,153.26753235,607.13302032,609.69897461,15.59653568,22.69300079
Tue Aug 21 18:28:23 MESZ 2012,21-Aug-2012 18:27:28.770,6.9860749454463456,50.37159090011873,71.57929,8.0,607.3100785615769,81.701485,-0.3332195,0.8298091,0.05133717,0.09127251,73,50.98039246,224.5999949,100.39999819,3253,63.56000137,34.99599838,0,0,22.5,0,948.41998291,633,15,81.70148468,607.31007856,610.66900635,15.62487507,22.69300079
Tue Aug 21 18:28:24 MESZ 2012,21-Aug-2012 18:27:29.786,6.986337400688494,50.371725131053815,76.130806,8.0,607.4463314218425,45.936226,-0.3144759,0.91704786,-0.55609417,-0.16319475,79,54.11764908,224.5999949,100.39999819,3518,75.73999786,34.99599838,0,0,22.5,0,948.2199707,634,15,45.93622589,607.44633142,611.60797119,15.64878273,22.69300079
Tue Aug 21 18:28:25 MESZ 2012,21-Aug-2012 18:27:30.767,6.9865261825999445,50.37191006014862,85.65338,8.0,607.7195381504825,28.884861,0.55397743,1.0010469,-0.4158643,0.20233908,79,54.11764908,224.5999949,98.59999824,3518,75.73999786,34.99599838,0,0,22.5,0,948.2699585,635,13,28.88486099,607.71953815,612.55102539,15.67334938,22.69300079
Tue Aug 21 18:28:26 MESZ 2012,21-Aug-2012 18:27:31.769,6.986728114897075,50.37212555050314,91.567764,8.0,607.4305536154341,33.525013,0.35265732,0.9954932,-0.65675426,0.05784198,91,58.8235321,224.5999949,98.59999824,4129,92.95999908,34.99599838,0,0,22.5,0,947.94995117,636,12,33.52501297,607.43055362,613.72900391,15.7012949,22.69300079
Tue Aug 21 18:28:27 MESZ 2012,21-Aug-2012 18:27:32.770,6.9869942989587575,50.37230392139947,95.06841,12.0,606.9441141066362,45.903008,-0.0032396342,0.9455103,-0.38323656,0.08510274,91,58.8235321,224.5999949,98.59999824,4129,92.95999908,34.99599838,0,0,22,0,947.91998291,637,14,45.90300751,606.94411411,614.42297363,15.72872257,22.69300079
Tue Aug 21 18:28:28 MESZ 2012,21-Aug-2012 18:27:33.774,6.987320624290528,50.3724907980211,103.535416,12.0,607.1419973536997,50.380596,0.39847502,1.3324152,-0.77939755,0.84226257,91,58.8235321,224.5999949,98.59999824,4883,114.87000275,34.99599838,0,0,22,0,947.91998291,638,14,50.38059616,607.14199735,615.5,15.75988388,22.69300079
Tue Aug 21 18:28:29 MESZ 2012,21-Aug-2012 18:27:34.771,6.987687493464452,50.372662513908246,109.72137,12.0,606.942761585756,55.532887,0.30128598,1.0783353,-0.5216152,0.29664671,105,59.60784531,224.5999949,98.59999824,4883,114.87000275,34.99599838,0,0,22,0,947.15997314,639,15,55.53288651,606.94276159,616.68200684,15.79222584,22.69300079
Tue Aug 21 18:28:30 MESZ 2012,21-Aug-2012 18:27:35.771,6.988133167759447,50.372788151308995,116.768486,12.0,606.6347365956287,68.900444,-0.06340427,0.9709646,-0.30317134,0.00515833,118,59.60784531,226.39999485,98.59999824,5315,122.77999878,34.99599838,0,0,22,0,946.98999023,640,16,68.90044403,606.6347366,617.60198975,15.82687473,22.69300079
Tue Aug 21 18:28:31 MESZ 2012,21-Aug-2012 18:27:36.775,6.988611001459878,50.372908326537804,120392,12.0,606.8375925950236,70.223564,-0.046280485,0.8719244,-0.31427863,0.08663408,118,59.2156868,226.39999485,96.79999828,5315,122.77999878,34.99599838,0,0,21.5,0,946.92999268,641,16,70.22356415,606.8375926,618.54199219,15.86340141,22.69300079
Tue Aug 21 18:28:32 MESZ 2012,21-Aug-2012 18:27:37.776,6.989066548337547,50.373016851273675,123.99795,12.0,607.211455781965,70.6992,0.0018512191,0.9408824,-0.29900607,-0.09535447,128,57.25490189,226.39999485,96.79999828,5691,134.11999512,34.99599838,0,0,21.5,0,946.52996826,642,16,70.69920349,607.21145578,619.72302246,15.8979845,22.69300079
Tue Aug 21 18:28:33 MESZ 2012,21-Aug-2012 18:27:38.773,6.98956103687285,50.37312604810345,127.15022,12.0,607.6321694890047,71.418686,0.16105609,0.856189,-0.40082315,0.0979507,128,57.25490189,226.39999485,98.59999824,5691,134.11999512,34.99599838,0,0,18,0,946.61999512,643,16,71.41868591,607.63216949,620.64801025,15.93519974,22.69300079
Tue Aug 21 18:28:34 MESZ 2012,21-Aug-2012 18:27:39.772,6.990061914349064,50.37322913475909,131.67972,12.0,607.9199554690356,72.643074,0.15897346,1.3523159,-0.20482531,0.38266799,134,56.07843399,226.39999485,98.59999824,4364,101.43000031,34.99599838,0,0,18,0,946.52996826,644,16,72.64307404,607.91995547,621.59899902,15.97263145,22.69300079
Tue Aug 21 18:28:35 MESZ 2012,21-Aug-2012 18:27:40.768,6.990590156689454,50.37330723692807,133.82367,12.0,608.0065155993921,77.557816,-0.054148167,0.8922878,0.0323622,-0.05694234,134,56.07843399,226.39999485,98.59999824,4364,101.43000031,34.99599838,0,0,12.5,0,946.67999268,645,15,77.55781555,608.0065156,622.53997803,16.01120186,22.69300079
Tue Aug 21 18:28:36 MESZ 2012,21-Aug-2012 18:27:41.767,6.9911053182524805,50.37334031017005,127.40409,12.0,608.4549406271901,85.415306,-0.79903257,0.76571065,0.027039945,0.15531771,130,51.76470566,226.39999485,102.19999814,4083,15.11999989,34.99599838,0,0,12.5,0,946.34997559,646,15,85.41530609,608.45494063,623.69897461,16.04803467,22.69300079
Tue Aug 21 18:28:37 MESZ 2012,21-Aug-2012 18:27:42.768,6.991598888353007,50.3733979423331,121.767624,8.0,609.3838018716342,81.40693,-0.6085884,1.0565835,-0.26475853,0.12832078,130,51.76470566,226.39999485,102.19999814,4083,92.26000214,34.99599838,0,0,20,0,945.85998535,647,15,81.40692902,609.38380187,624.67199707,16.08372688,22.69300079
Tue Aug 21 18:28:38 MESZ 2012,21-Aug-2012 18:27:43.769,6.992073669483435,50.37348296324263,118.2353,8.0,611.2725408145184,74.0977,-0.31285608,0.9140396,-0.13748719,-0.01642146,125,56.86274719,226.39999485,98.59999824,3988,92.26000214,34.99599838,0,0,20,0,945.53997803,648,15,74.09770203,611.27254081,625.61999512,16.11880112,22.69300079
Tue Aug 21 18:28:39 MESZ 2012,21-Aug-2012 18:27:44.774,6.992458212965404,50.373638591865095,113.87186,8.0,613.2944114720383,67.6764,-0.32072377,1.0593603,-0.1284625,0.06151553,125,56.86274719,226.39999485,98.59999824,3988,93.66000366,34.99599838,0,0,22.5,0,944.70996094,649,15,67.67639923,613.29441147,626.57897949,16.15117455,22.69300079
Tue Aug 21 18:28:40 MESZ 2012,21-Aug-2012 18:27:45.774,6.992821412746914,50.37380701135689,114.06158,16.0,615.0921203876896,57.564064,-0.2101134,1.0422364,-0.2536512,0.09092072,127,56.47058868,226.39999485,98.59999824,4065,93.66000366,34.99599838,0,0,22.5,0,944.57000732,650,15,57.56406403,615.09212039,627.52801514,16.18309021,22.69300079
Tue Aug 21 18:28:41 MESZ 2012,21-Aug-2012 18:27:46.776,6.993154443892935,50.37406001326736,114.06158,12.0,617.2511799319465,57.564064,-0.22723718,0.95939445,-0.11573536,0.04263754,127,56.47058868,226.39999485,98.59999824,4065,49.63000107,34.99599838,0,0,23,0,944.13000488,651,15,57.56406403,617.25117993,628.74700928,16.21987724,22.69300079
Tue Aug 21 18:28:42 MESZ 2012,21-Aug-2012 18:27:47.778,6.993474827270816,50.37432591828722,119.69843,8.0,619.8800906201045,44.996708,-0.30869082,1.1384999,0.36326766,0.17750911,128,9.4117651,226.39999485,98.59999824,4027,49.63000107,34.99599838,0,0,12,0,944.22998047,652,14,44.99670792,619.88009062,629.44000244,16.25721741,22.69300079
Tue Aug 21 18:28:43 MESZ 2012,21-Aug-2012 18:27:48.775,6.993766967583235,50.374560635805615,112243,8.0,622.7009235785779,39.01119,-0.7469671,0.98901397,0.0064451247,0.2798399,128,9.4117651,226.39999485,98.59999824,4299,16.17000008,34.99599838,0,0,12,0,943.85998535,653,15,39.01118851,622.70092358,630.59698486,16.29058838,22.69300079
Tue Aug 21 18:28:44 MESZ 2012,21-Aug-2012 18:27:49.779,6.993972871113357,50.37483683600493,108.027466,8.0,625.8767570659245,26.682194,-0.7060088,1.0593603,-0.18261066,0.12065174,119,9.01960754,226.39999485,102.19999814,4299,16.17000008,34.99599838,0,0,22.5,0,943.65997314,654,15,26.68219376,625.87675707,631.34197998,16.32462502,22.69300079
Tue Aug 21 18:28:45 MESZ 2012,21-Aug-2012 18:27:50.772,6.994030960878695,50.375109711888975,105.2846,12.0,629.3263143174129,5.726867,-0.6011835,0.99086523,-0.11851219,0.1066796,119,9.01960754,226.39999485,102.19999814,4543,106.19000244,34.99599838,0,0,22.5,0,943.15997314,655,14,5.7268672,629.32631432,632.54797363,16.35525894,22.69300079
Tue Aug 21 18:28:46 MESZ 2012,21-Aug-2012 18:27:51.772,6.9940109840178195,50.375374651233734,106.59199,12.0,633.1810705686717,359.51657,0.61090237,0.81638783,-0.60353166,0.13328059,105,50.98039246,226.39999485,100.39999819,4543,106.19000244,34.99599838,0,0,24.5,0,942.89996338,656,15,359.51657104,633.18107057,633.69799805,16.38476372,22.69300079
Tue Aug 21 18:28:47 MESZ 2012,21-Aug-2012 18:27:52.778,6.993915201934328,50.37563623172266,105.26934,8.0,636.796032573089,353.43375,0.72614086,0.87678385,-0.52207804,0.12229877,105,50.98039246,226.39999485,100.39999819,4482,86.58999634,34.99599838,0,0,24.5,0,942.41998291,657,15,353.43374634,636.79603257,634.66900635,16.41464806,22.69300079
Tue Aug 21 18:28:48 MESZ 2012,21-Aug-2012 18:27:53.776,6.993943139021512,50.37588804928621,99.92907,8.0,640.1465468972862,7.895455,0.23880732,0.71827316,-0.61556464,-0.1030003,105,58.03921509,226.39999485,100.39999819,4482,86.58999634,34.99599838,0,0,23,0,942.03997803,658,15,7.89545488,640.1465469,635.59899902,16.44272995,22.69300079
Tue Aug 21 18:28:49 MESZ 2012,21-Aug-2012 18:27:54.775,6.994050515736271,50.376129664795315,99.76264,8.0,643.1661509148648,20.064651,0.06247865,0.875164,-0.48644206,-0.05753678,105,58.03921509,226.39999485,100.39999819,4638,107.51999664,34.99599838,0,0,23,0,941.60998535,659,15,20.06465149,643.16615091,636.59002686,16.4706707,22.69300079
Tue Aug 21 18:28:50 MESZ 2012,21-Aug-2012 18:27:55.779,6.994220666941552,50.37635383539861,100.99959,8.0,646.428349655389,26.935095,0.14786614,1.0010469,-0.03266189,-0.15997474,105,9.8039217,226.39999485,98.59999824,4638,107.51999664,34.99599838,0,0,11,0,941.61999512,660,15,26.93509483,646.42834966,637.74902344,16.49838829,22.69300079
Tue Aug 21 18:28:51 MESZ 2012,21-Aug-2012 18:27:56.776,6.994410213854732,50.37657058520436,97.80925,6.0,648.7581359613055,30.589712,0.6104396,0.98207194,-0.18052804,0.06162364,99,8.62745094,226.39999485,98.59999824,3974,15.39999962,34.99599838,0,0,11,0,941.97998047,661,15,30.58971214,648.75813596,638.7210083,16.52601242,22.69300079
Tue Aug 21 18:28:52 MESZ 2012,21-Aug-2012 18:27:57.777,6.994624802284327,50.37675194747612,88.88672,6.0,651.2776037770238,36.893036,0.5586055,1.0894426,-0.08704146,0.38268685,99,8.62745094,226.39999485,102.19999814,3974,15.39999962,34.99599838,0,0,9.5,0,942.19995117,662,16,36.89303589,651.27760378,639.64001465,16.55131149,22.69300079
Tue Aug 21 18:28:53 MESZ 2012,21-Aug-2012 18:27:58.775,6.994880879346754,50.37689408077838,85.04381,8.0,653.6398667692206,49.82483,0.92005605,1.010303,-0.68591094,0.53516591,85,54.90196228,226.39999485,102.19999814,3866,74.48000336,34.99599838,0,0,9.5,0,941.78997803,663,16,49.8248291,653.63986677,640.61499023,16.57543182,22.69300079
Tue Aug 21 18:28:54 MESZ 2012,21-Aug-2012 18:27:59.776,6.995203267553272,50.376990606237186,88.799774,8.0,655.3931413751426,68.087166,0.6567201,1.2093091,-0.7275634,0.58388877,85,54.90196228,226.39999485,102.19999814,3866,74.48000336,34.99599838,0,0,22.5,0,941.54998779,664,15,68.08716583,655.39314138,641.51702881,16.60075378,22.69300079
Tue Aug 21 18:28:55 MESZ 2012,21-Aug-2012 18:28:00.775,6.995543013542779,50.37706257864225,90.127144,8.0,655.9362519697634,72.918976,0.38736764,0.99086523,-0.48921886,0.21453705,96,57.25490189,226.39999485,98.59999824,4314,98.98000336,34.99599838,0,0,22.5,0,941.60998535,665,15,72.91897583,655.93625197,642.73999023,16.62621307,22.69300079
Tue Aug 21 18:28:56 MESZ 2012,21-Aug-2012 18:28:01.771,6.9959582995811544,50.376969399731315,99.535614,8.0,656.3626907963773,104.40937,0.2480634,0.92422134,-0.5771518,0.09332822,96,57.25490189,226.39999485,98.59999824,4314,110.80999756,34.99599838,0,0,22.5,0,941.15997314,666,15,104.40937042,656.3626908,643.71801758,16.65752029,22.69300079
Tue Aug 21 18:28:57 MESZ 2012,21-Aug-2012 18:28:02.774,6.996352106950013,50.3768563877082,103.64133,12.0,657.3919444905933,112.836174,-0.64237314,1.0329806,-0.18747012,0.3634744,108,58.8235321,226.39999485,98.59999824,4813,110.80999756,34.99599838,0,0,22.5,0,941.2199707,667,14,112.83617401,657.39194449,644.72198486,16.68822479,22.69300079
Tue Aug 21 18:28:58 MESZ 2012,21-Aug-2012 18:28:03.773,6.996781050961102,50.37668854583253,111.814186,8.0,658.255080400735,114.06688,-0.45910242,0.98438597,-0.33232805,-0.002653,108,58.8235321,226.39999485,98.59999824,4813,124.38999939,34.99599838,0,0,22.5,0,941,668,14,114.06687927,658.2550804,645.6539917,16.72399521,22.69300079
Tue Aug 21 18:28:59 MESZ 2012,21-Aug-2012 18:28:04.772,6.997247219671087,50.37657015421285,120.07679,8.0,658.8538120566953,107.34164,-0.040726826,1.0750957,-0.2531884,0.05946001,122,58.03921509,226.39999485,98.59999824,5411,124.38999939,34.99599838,0,0,22.5,0,941.19995117,669,13,107.34163666,658.85381206,646.59698486,16.75967598,22.69300079
Tue Aug 21 18:29:00 MESZ 2012,21-Aug-2012 18:28:05.775,6.997748138242562,50.37646929762097,130.04086,8.0,658.8847863758859,104.82053,0.121717684,1.02465,0.04069268,0.09956328,122,58.03921509,226.39999485,98.59999824,5411,19.87999916,34.99599838,0,0,21.5,0,941.15997314,670,13,104.82053375,658.88478638,647.54101562,16.79703331,22.69300079
Tue Aug 21 18:29:01 MESZ 2012,21-Aug-2012 18:28:06.772,6.998259708401383,50.376370305986725,131.45062,8.0,658.5057078056169,104.832405,0.70114934,1.0066006,-0.11527256,0.3378461,130,8.62745094,226.39999485,103.99999809,5535,19.87999916,34.99599838,0,0,10.5,0,942.16998291,671,13,104.83240509,658.50570781,648.49597168,16.83505249,22.69300079
